,label
10063,frog
10064,dog
10065,ship
10066,truck
10067,dog
10068,frog
10069,dog
10070,dog
10071,dog
10072,frog
10073,automobile
10074,ship
10075,frog
10076,frog
10077,deer
10078,horse
10079,truck
10080,truck
10081,frog
10082,frog
10083,frog
10084,ship
10085,dog
10086,truck
10087,frog
10088,truck
10089,truck
10090,truck
10091,frog
10092,frog
10093,truck
10094,truck
10095,frog
10096,ship
10097,ship
10098,frog
10099,ship
10100,ship
10101,automobile
10102,dog
10103,frog
10104,frog
10105,horse
10106,deer
10107,frog
10108,frog
10109,truck
10110,frog
10111,horse
10112,horse
10113,frog
10114,dog
10115,dog
10116,dog
10117,dog
10118,frog
10119,ship
10120,frog
10121,ship
10122,frog
10123,ship
10124,ship
10125,ship
10126,ship
10127,frog
10128,horse
10129,frog
10130,truck
10131,truck
10132,dog
10133,ship
10134,frog
10135,deer
10136,ship
10137,frog
10138,bird
10139,dog
10140,ship
10141,horse
10142,ship
10143,ship
10144,ship
10145,ship
10146,frog
10147,truck
10148,truck
10149,dog
10150,truck
10151,deer
10152,deer
10153,deer
10154,deer
10155,ship
10156,bird
10157,bird
10158,horse
10159,frog
10160,frog
10161,frog
10162,truck
10163,frog
10164,frog
10165,frog
10166,ship
10167,ship
10168,ship
10169,automobile
10170,frog
10171,frog
10172,horse
10173,ship
10174,frog
10175,frog
10176,dog
10177,frog
10178,frog
10179,frog
10180,dog
10181,horse
10182,dog
10183,horse
10184,truck
10185,ship
10186,frog
10187,frog
10188,truck
10189,ship
10190,deer
10191,automobile
10192,ship
10193,frog
10194,frog
10195,dog
10196,frog
10197,bird
10198,dog
10199,truck
10200,truck
10201,truck
10202,frog
10203,automobile
10204,automobile
10205,horse
10206,horse
10207,horse
10208,horse
10209,frog
10210,frog
10211,frog
10212,frog
10213,frog
10214,automobile
10215,truck
10216,ship
10217,ship
10218,frog
10219,frog
10220,truck
10221,truck
10222,frog
10223,frog
10224,bird
10225,frog
10226,frog
10227,frog
10228,frog
10229,truck
10230,truck
10231,dog
10232,horse
10233,horse
10234,truck
10235,frog
10236,dog
10237,dog
10238,dog
10239,frog
10240,deer
10241,bird
10242,frog
10243,dog
10244,dog
10245,ship
10246,ship
10247,truck
10248,deer
10249,deer
10250,deer
10251,dog
10252,dog
10253,deer
10254,deer
10255,frog
10256,deer
10257,frog
10258,truck
10259,automobile
10260,frog
10261,frog
10262,automobile
10263,bird
10264,truck
10265,frog
10266,frog
10267,frog
10268,frog
10269,frog
10270,frog
10271,deer
10272,frog
10273,ship
10274,frog
10275,truck
10276,horse
10277,frog
10278,deer
10279,horse
10280,horse
10281,truck
10282,horse
10283,truck
10284,ship
10285,truck
10286,truck
10287,truck
10288,truck
10289,truck
10290,ship
10291,automobile
10292,automobile
10293,frog
10294,dog
10295,automobile
10296,deer
10297,deer
10298,deer
10299,frog
10300,truck
10301,automobile
10302,automobile
10303,dog
10304,frog
10305,frog
10306,horse
10307,automobile
10308,deer
10309,horse
10310,horse
10311,dog
10312,frog
10313,ship
10314,ship
10315,frog
10316,frog
10317,truck
10318,automobile
10319,cat
10320,automobile
10321,horse
10322,horse
10323,deer
10324,truck
10325,dog
10326,frog
10327,frog
10328,dog
10329,dog
10330,frog
10331,frog
10332,automobile
10333,automobile
10334,deer
10335,ship
10336,ship
10337,frog
10338,ship
10339,truck
10340,dog
10341,ship
10342,truck
10343,truck
10344,frog
10345,frog
10346,frog
10347,ship
10348,deer
10349,dog
10350,frog
10351,frog
10352,dog
10353,automobile
10354,automobile
10355,ship
10356,frog
10357,dog
10358,bird
10359,frog
10360,frog
10361,horse
10362,frog
10363,automobile
10364,automobile
10365,frog
10366,truck
10367,dog
10368,frog
10369,frog
10370,truck
10371,truck
10372,truck
10373,bird
10374,bird
10375,bird
10376,truck
10377,truck
10378,bird
10379,bird
10380,frog
10381,frog
10382,ship
10383,dog
10384,frog
10385,deer
10386,frog
10387,frog
10388,automobile
10389,truck
10390,truck
10391,truck
10392,horse
10393,frog
10394,ship
10395,frog
10396,frog
10397,frog
10398,frog
10399,frog
10400,frog
10401,dog
10402,bird
10403,bird
10404,automobile
10405,dog
10406,deer
10407,dog
10408,dog
10409,dog
10410,dog
10411,dog
10412,dog
10413,truck
10414,dog
10415,deer
10416,deer
10417,frog
10418,dog
10419,ship
10420,ship
10421,frog
10422,automobile
10423,automobile
10424,automobile
10425,dog
10426,ship
10427,frog
10428,frog
10429,deer
10430,frog
10431,frog
10432,cat
10433,cat
10434,deer
10435,frog
10436,automobile
10437,automobile
10438,automobile
10439,horse
10440,cat
10441,dog
10442,frog
10443,frog
10444,frog
10445,frog
10446,frog
10447,frog
10448,deer
10449,deer
10450,automobile
10451,frog
10452,frog
10453,dog
10454,dog
10455,truck
10456,horse
10457,dog
10458,dog
10459,automobile
10460,truck
10461,deer
10462,dog
10463,ship
10464,dog
10465,frog
10466,frog
10467,dog
10468,deer
10469,deer
10470,frog
10471,frog
10472,frog
10473,frog
10474,truck
10475,truck
10476,ship
10477,deer
10478,deer
10479,bird
10480,automobile
10481,automobile
10482,automobile
10483,bird
10484,bird
10485,bird
10486,dog
10487,frog
10488,ship
10489,truck
10490,truck
10491,truck
10492,dog
10493,frog
10494,horse
10495,ship
10496,automobile
10497,truck
10498,frog
10499,frog
10500,frog
10501,frog
10502,frog
10503,frog
10504,truck
10505,dog
10506,dog
10507,frog
10508,frog
10509,truck
10510,truck
10511,automobile
10512,automobile
10513,horse
10514,frog
10515,deer
10516,deer
10517,deer
10518,frog
10519,horse
10520,horse
10521,dog
10522,frog
10523,truck
10524,truck
10525,ship
10526,deer
10527,ship
10528,ship
10529,horse
10530,horse
10531,horse
10532,truck
10533,frog
10534,truck
10535,dog
10536,frog
10537,frog
10538,frog
10539,horse
10540,horse
10541,truck
10542,dog
10543,horse
10544,automobile
10545,ship
10546,ship
10547,dog
10548,deer
10549,frog
10550,frog
10551,frog
10552,frog
10553,dog
10554,dog
10555,frog
10556,frog
10557,deer
10558,dog
10559,dog
10560,dog
10561,dog
10562,frog
10563,frog
10564,frog
10565,frog
10566,horse
10567,deer
10568,frog
10569,automobile
10570,truck
10571,truck
10572,frog
10573,ship
10574,dog
10575,dog
10576,frog
10577,automobile
10578,frog
10579,frog
10580,horse
10581,frog
10582,automobile
10583,bird
10584,cat
10585,frog
10586,horse
10587,frog
10588,frog
10589,frog
10590,frog
10591,frog
10592,ship
10593,frog
10594,horse
10595,frog
10596,frog
10597,dog
10598,truck
10599,ship
10600,ship
10601,frog
10602,frog
10603,frog
10604,deer
10605,deer
10606,ship
10607,automobile
10608,automobile
10609,dog
10610,deer
10611,truck
10612,frog
10613,horse
10614,horse
10615,horse
10616,automobile
10617,dog
10618,dog
10619,frog
10620,frog
10621,frog
10622,frog
10623,truck
10624,truck
10625,truck
10626,truck
10627,truck
10628,frog
10629,frog
10630,frog
10631,frog
10632,cat
10633,frog
10634,dog
10635,dog
10636,frog
10637,frog
10638,frog
10639,frog
10640,truck
10641,deer
10642,dog
10643,dog
10644,deer
10645,truck
10646,dog
10647,dog
10648,cat
10649,frog
10650,frog
10651,frog
10652,bird
10653,automobile
10654,automobile
10655,dog
10656,truck
10657,dog
10658,dog
10659,ship
10660,frog
10661,frog
10662,frog
10663,automobile
10664,automobile
10665,ship
10666,frog
10667,horse
10668,automobile
10669,frog
10670,frog
10671,horse
10672,frog
10673,horse
10674,ship
10675,frog
10676,frog
10677,frog
10678,truck
10679,deer
10680,automobile
10681,truck
10682,ship
10683,ship
10684,frog
10685,dog
10686,dog
10687,ship
10688,ship
10689,frog
10690,automobile
10691,automobile
10692,cat
10693,frog
10694,frog
10695,frog
10696,ship
10697,dog
10698,deer
10699,deer
10700,frog
10701,bird
10702,bird
10703,dog
10704,dog
10705,truck
10706,cat
10707,cat
10708,cat
10709,ship
10710,dog
10711,dog
10712,frog
10713,bird
10714,bird
10715,truck
10716,dog
10717,dog
10718,dog
10719,truck
10720,dog
10721,dog
10722,ship
10723,dog
10724,truck
10725,dog
10726,dog
10727,frog
10728,frog
10729,frog
10730,frog
10731,truck
10732,truck
10733,truck
10734,frog
10735,automobile
10736,horse
10737,horse
10738,frog
10739,frog
10740,automobile
10741,dog
10742,deer
10743,bird
10744,bird
10745,bird
10746,frog
10747,deer
10748,frog
10749,truck
10750,truck
10751,deer
10752,truck
10753,bird
10754,horse
10755,horse
10756,horse
10757,truck
10758,horse
10759,bird
10760,cat
10761,frog
10762,frog
10763,frog
10764,automobile
10765,automobile
10766,frog
10767,frog
10768,frog
10769,dog
10770,truck
10771,deer
10772,frog
10773,frog
10774,automobile
10775,frog
10776,frog
10777,dog
10778,truck
10779,truck
10780,truck
10781,automobile
10782,truck
10783,dog
10784,dog
10785,dog
10786,ship
10787,ship
10788,ship
10789,ship
10790,frog
10791,automobile
10792,automobile
10793,frog
10794,frog
10795,automobile
10796,automobile
10797,ship
10798,frog
10799,frog
10800,ship
10801,horse
10802,frog
10803,frog
10804,dog
10805,dog
10806,dog
10807,truck
10808,frog
10809,frog
10810,automobile
10811,automobile
10812,ship
10813,ship
10814,ship
10815,ship
10816,ship
10817,horse
10818,horse
10819,ship
10820,frog
10821,frog
10822,frog
10823,ship
10824,horse
10825,truck
10826,truck
10827,frog
10828,deer
10829,frog
10830,horse
10831,automobile
10832,bird
10833,truck
10834,frog
10835,frog
10836,frog
10837,frog
10838,frog
10839,dog
10840,frog
10841,automobile
10842,deer
10843,deer
10844,cat
10845,automobile
10846,deer
10847,frog
10848,deer
10849,horse
10850,dog
10851,ship
10852,automobile
10853,frog
10854,truck
10855,dog
10856,dog
10857,ship
10858,ship
10859,deer
10860,truck
10861,automobile
10862,automobile
10863,bird
10864,frog
10865,frog
10866,dog
10867,ship
10868,ship
10869,truck
10870,frog
10871,ship
10872,truck
10873,truck
10874,dog
10875,deer
10876,frog
10877,frog
10878,frog
10879,dog
10880,truck
10881,truck
10882,truck
10883,truck
10884,truck
10885,truck
10886,frog
10887,horse
10888,horse
10889,horse
10890,automobile
10891,frog
10892,frog
10893,automobile
10894,automobile
10895,truck
10896,truck
10897,truck
10898,dog
10899,dog
10900,frog
10901,frog
10902,frog
10903,frog
10904,ship
10905,frog
10906,automobile
10907,ship
10908,truck
10909,automobile
10910,frog
10911,deer
10912,deer
10913,truck
10914,horse
10915,horse
10916,horse
10917,horse
10918,horse
10919,ship
10920,automobile
10921,dog
10922,dog
10923,truck
10924,truck
10925,horse
10926,frog
10927,frog
10928,automobile
10929,ship
10930,horse
10931,truck
10932,frog
10933,frog
10934,bird
10935,bird
10936,bird
10937,frog
10938,frog
10939,frog
10940,horse
10941,frog
10942,frog
10943,frog
10944,frog
10945,horse
10946,frog
10947,deer
10948,automobile
10949,dog
10950,dog
10951,deer
10952,deer
10953,deer
10954,frog
10955,frog
10956,frog
10957,dog
10958,dog
10959,dog
10960,dog
10961,dog
10962,dog
10963,truck
10964,ship
10965,truck
10966,dog
10967,frog
10968,frog
10969,deer
10970,frog
10971,frog
10972,frog
10973,truck
10974,dog
10975,ship
10976,ship
10977,dog
10978,deer
10979,deer
10980,ship
10981,truck
10982,truck
10983,ship
10984,frog
10985,frog
10986,automobile
10987,dog
10988,frog
10989,automobile
10990,truck
10991,truck
10992,truck
10993,dog
10994,bird
10995,ship
10996,deer
10997,automobile
10998,automobile
10999,frog
11000,frog
11001,frog
11002,truck
11003,truck
11004,truck
11005,frog
11006,automobile
11007,deer
11008,frog
11009,frog
11010,truck
11011,truck
11012,dog
11013,dog
11014,ship
11015,ship
11016,horse
11017,horse
11018,ship
11019,ship
11020,dog
11021,bird
11022,cat
11023,automobile
11024,dog
11025,dog
11026,dog
11027,bird
11028,automobile
11029,automobile
11030,automobile
11031,automobile
11032,ship
11033,frog
11034,frog
11035,deer
11036,automobile
11037,automobile
11038,automobile
11039,automobile
11040,frog
11041,bird
11042,horse
11043,dog
11044,dog
11045,frog
11046,frog
11047,frog
11048,frog
11049,frog
11050,ship
11051,dog
11052,frog
11053,frog
11054,ship
11055,ship
11056,cat
11057,dog
11058,ship
11059,dog
11060,automobile
11061,automobile
11062,automobile
11063,frog
11064,ship
11065,dog
11066,deer
11067,deer
11068,dog
11069,frog
11070,frog
11071,frog
11072,frog
11073,deer
11074,deer
11075,ship
11076,ship
11077,dog
11078,automobile
11079,horse
11080,horse
11081,frog
11082,frog
11083,ship
11084,ship
11085,ship
11086,frog
11087,ship
11088,automobile
11089,frog
11090,dog
11091,dog
11092,automobile
11093,frog
11094,dog
11095,frog
11096,dog
11097,dog
11098,frog
11099,frog
11100,bird
11101,bird
11102,bird
11103,bird
11104,frog
11105,frog
11106,frog
11107,frog
11108,truck
11109,frog
11110,frog
11111,automobile
11112,truck
11113,dog
11114,bird
11115,ship
11116,dog
11117,deer
11118,automobile
11119,dog
11120,truck
11121,frog
11122,dog
11123,truck
11124,bird
11125,frog
11126,frog
11127,ship
11128,truck
11129,truck
11130,deer
11131,truck
11132,automobile
11133,automobile
11134,ship
11135,frog
11136,automobile
11137,frog
11138,frog
11139,dog
11140,truck
11141,automobile
11142,automobile
11143,dog
11144,frog
11145,horse
11146,dog
11147,deer
11148,deer
11149,ship
11150,frog
11151,frog
11152,frog
11153,horse
11154,truck
11155,deer
11156,deer
11157,deer
11158,truck
11159,ship
11160,ship
11161,dog
11162,frog
11163,deer
11164,horse
11165,frog
11166,dog
11167,deer
11168,bird
11169,automobile
11170,truck
11171,ship
11172,frog
11173,ship
11174,frog
11175,frog
11176,horse
11177,horse
11178,frog
11179,truck
11180,horse
11181,dog
11182,dog
11183,cat
11184,dog
11185,ship
11186,deer
11187,frog
11188,frog
11189,frog
11190,frog
11191,cat
11192,automobile
11193,automobile
11194,frog
11195,frog
11196,ship
11197,ship
11198,ship
11199,dog
11200,dog
11201,dog
11202,dog
11203,dog
11204,frog
11205,bird
11206,dog
11207,truck
11208,truck
11209,truck
11210,frog
11211,truck
11212,frog
11213,frog
11214,frog
11215,frog
11216,frog
11217,bird
11218,bird
11219,ship
11220,frog
11221,deer
11222,deer
11223,frog
11224,frog
11225,frog
11226,bird
11227,dog
11228,frog
11229,frog
11230,frog
11231,truck
11232,frog
11233,frog
11234,frog
11235,frog
11236,bird
11237,truck
11238,automobile
11239,frog
11240,frog
11241,cat
11242,horse
11243,dog
11244,automobile
11245,ship
11246,frog
11247,frog
11248,deer
11249,ship
11250,ship
11251,ship
11252,ship
11253,frog
11254,truck
11255,frog
11256,frog
11257,frog
11258,horse
11259,frog
11260,frog
11261,frog
11262,ship
11263,dog
11264,ship
11265,truck
11266,truck
11267,ship
11268,dog
11269,automobile
11270,automobile
11271,automobile
11272,truck
11273,truck
11274,dog
11275,frog
11276,frog
11277,frog
11278,automobile
11279,frog
11280,bird
11281,bird
11282,bird
11283,frog
11284,frog
11285,horse
11286,horse
11287,frog
11288,frog
11289,dog
11290,dog
11291,horse
11292,automobile
11293,frog
11294,dog
11295,frog
11296,horse
11297,horse
11298,automobile
11299,frog
11300,deer
11301,ship
11302,frog
11303,frog
11304,horse
11305,horse
11306,horse
11307,ship
11308,automobile
11309,truck
11310,ship
11311,dog
11312,automobile
11313,frog
11314,truck
11315,frog
11316,horse
11317,dog
11318,dog
11319,dog
11320,dog
11321,truck
11322,frog
11323,dog
11324,truck
11325,deer
11326,deer
11327,deer
11328,ship
11329,dog
11330,deer
11331,deer
11332,deer
11333,automobile
11334,frog
11335,frog
11336,bird
11337,horse
11338,ship
11339,truck
11340,frog
11341,frog
11342,frog
11343,horse
11344,frog
11345,frog
11346,frog
11347,frog
11348,dog
11349,automobile
11350,frog
11351,horse
11352,horse
11353,horse
11354,deer
11355,dog
11356,truck
11357,dog
11358,frog
11359,truck
11360,dog
11361,bird
11362,dog
11363,dog
11364,deer
11365,deer
11366,bird
11367,truck
11368,ship
11369,ship
11370,ship
11371,frog
11372,dog
11373,truck
11374,truck
11375,horse
11376,frog
11377,frog
11378,frog
11379,ship
11380,truck
11381,deer
11382,frog
11383,frog
11384,truck
11385,deer
11386,frog
11387,frog
11388,ship
11389,ship
11390,frog
11391,frog
11392,frog
11393,frog
11394,deer
11395,dog
11396,automobile
11397,dog
11398,frog
11399,frog
11400,truck
11401,truck
11402,horse
11403,horse
11404,automobile
11405,horse
11406,dog
11407,truck
11408,automobile
11409,truck
11410,cat
11411,horse
11412,frog
11413,dog
11414,dog
11415,horse
11416,horse
11417,horse
11418,frog
11419,deer
11420,ship
11421,ship
11422,automobile
11423,dog
11424,dog
11425,dog
11426,dog
11427,deer
11428,ship
11429,horse
11430,dog
11431,truck
11432,dog
11433,frog
11434,frog
11435,bird
11436,truck
11437,horse
11438,dog
11439,frog
11440,automobile
11441,automobile
11442,dog
11443,dog
11444,bird
11445,automobile
11446,automobile
11447,deer
11448,frog
11449,deer
11450,frog
11451,frog
11452,truck
11453,frog
11454,frog
11455,dog
11456,horse
11457,frog
11458,deer
11459,dog
11460,dog
11461,truck
11462,frog
11463,frog
11464,frog
11465,truck
11466,dog
11467,dog
11468,automobile
11469,frog
11470,truck
11471,frog
11472,frog
11473,deer
11474,automobile
11475,frog
11476,horse
11477,frog
11478,dog
11479,frog
11480,frog
11481,frog
11482,horse
11483,truck
11484,frog
11485,horse
11486,truck
11487,deer
11488,frog
11489,truck
11490,truck
11491,automobile
11492,frog
11493,bird
11494,dog
11495,dog
11496,ship
11497,dog
11498,dog
11499,frog
11500,automobile
11501,frog
11502,automobile
11503,horse
11504,horse
11505,automobile
11506,frog
11507,bird
11508,frog
11509,dog
11510,dog
11511,ship
11512,ship
11513,ship
11514,automobile
11515,bird
11516,bird
11517,bird
11518,frog
11519,frog
11520,dog
11521,horse
11522,horse
11523,truck
11524,dog
11525,dog
11526,dog
11527,truck
11528,frog
11529,cat
11530,cat
11531,dog
11532,horse
11533,truck
11534,truck
11535,truck
11536,ship
11537,ship
11538,frog
11539,dog
11540,deer
11541,dog
11542,automobile
11543,deer
11544,frog
11545,deer
11546,deer
11547,frog
11548,ship
11549,truck
11550,truck
11551,dog
11552,frog
11553,frog
11554,truck
11555,truck
11556,automobile
11557,ship
11558,truck
11559,automobile
11560,horse
11561,dog
11562,bird
11563,deer
11564,deer
11565,automobile
11566,automobile
11567,automobile
11568,bird
11569,bird
11570,truck
11571,frog
11572,frog
11573,ship
11574,bird
11575,horse
11576,frog
11577,frog
11578,ship
11579,dog
11580,frog
11581,truck
11582,deer
11583,frog
11584,frog
11585,ship
11586,deer
11587,frog
11588,deer
11589,frog
11590,truck
11591,frog
11592,frog
11593,truck
11594,truck
11595,truck
11596,truck
11597,truck
11598,frog
11599,ship
11600,automobile
11601,automobile
11602,horse
11603,frog
11604,horse
11605,ship
11606,horse
11607,bird
11608,frog
11609,frog
11610,frog
11611,horse
11612,frog
11613,frog
11614,ship
11615,ship
11616,truck
11617,frog
11618,frog
11619,ship
11620,automobile
11621,dog
11622,deer
11623,dog
11624,dog
11625,dog
11626,frog
11627,horse
11628,horse
11629,horse
11630,horse
11631,horse
11632,automobile
11633,dog
11634,dog
11635,frog
11636,truck
11637,truck
11638,deer
11639,frog
11640,frog
11641,frog
11642,frog
11643,automobile
11644,automobile
11645,frog
11646,automobile
11647,automobile
11648,frog
11649,dog
11650,frog
11651,frog
11652,frog
11653,ship
11654,frog
11655,bird
11656,bird
11657,bird
11658,horse
11659,automobile
11660,ship
11661,truck
11662,frog
11663,frog
11664,frog
11665,truck
11666,truck
11667,dog
11668,ship
11669,frog
11670,ship
11671,automobile
11672,dog
11673,frog
11674,truck
11675,ship
11676,frog
11677,frog
11678,ship
11679,truck
11680,truck
11681,dog
11682,ship
11683,ship
11684,automobile
11685,bird
11686,ship
11687,ship
11688,frog
11689,ship
11690,frog
11691,frog
11692,horse
11693,horse
11694,ship
11695,dog
11696,automobile
11697,frog
11698,frog
11699,frog
11700,dog
11701,truck
11702,dog
11703,frog
11704,automobile
11705,truck
11706,frog
11707,ship
11708,ship
11709,frog
11710,frog
11711,frog
11712,bird
11713,frog
11714,deer
11715,frog
11716,truck
11717,truck
11718,horse
11719,frog
11720,frog
11721,truck
11722,deer
11723,deer
11724,dog
11725,frog
11726,dog
11727,automobile
11728,dog
11729,automobile
11730,ship
11731,horse
11732,horse
11733,horse
11734,dog
11735,truck
11736,dog
11737,frog
11738,dog
11739,dog
11740,frog
11741,dog
11742,dog
11743,truck
11744,dog
11745,automobile
11746,ship
11747,ship
11748,ship
11749,dog
11750,frog
11751,cat
11752,dog
11753,frog
11754,horse
11755,frog
11756,automobile
11757,frog
11758,frog
11759,dog
11760,dog
11761,dog
11762,horse
11763,dog
11764,cat
11765,dog
11766,bird
11767,frog
11768,automobile
11769,frog
11770,frog
11771,frog
11772,frog
11773,frog
11774,truck
11775,truck
11776,truck
11777,ship
11778,ship
11779,ship
11780,ship
11781,ship
11782,ship
11783,dog
11784,dog
11785,dog
11786,dog
11787,deer
11788,truck
11789,frog
11790,dog
11791,bird
11792,automobile
11793,automobile
11794,ship
11795,dog
11796,frog
11797,ship
11798,truck
11799,ship
11800,ship
11801,bird
11802,deer
11803,ship
11804,ship
11805,frog
11806,frog
11807,frog
11808,ship
11809,ship
11810,ship
11811,frog
11812,frog
11813,ship
11814,automobile
11815,horse
11816,horse
11817,horse
11818,horse
11819,dog
11820,cat
11821,frog
11822,deer
11823,automobile
11824,deer
11825,frog
11826,dog
11827,cat
11828,frog
11829,horse
11830,dog
11831,ship
11832,frog
